,Open,High,Low,Close,Adj Close,Volume,time
2022-06-27 04:00:00+00:00,21164.009765625,21251.421875,21154.126953125,21231.673828125,21231.673828125,860536832,2022-06-27 04:00:00
2022-06-27 05:00:00+00:00,21237.30078125,21244.76953125,21164.458984375,21192.380859375,21192.380859375,0,2022-06-27 05:00:00
2022-06-27 06:00:00+00:00,21188.677734375,21252.294921875,21176.505859375,21252.294921875,21252.294921875,457873408,2022-06-27 06:00:00
2022-06-27 07:00:00+00:00,21259.65625,21378.564453125,21259.65625,21326.298828125,21326.298828125,330401792,2022-06-27 07:00:00
2022-06-27 08:00:00+00:00,21337.951171875,21421.810546875,21337.951171875,21420.1015625,21420.1015625,357539840,2022-06-27 08:00:00
2022-06-27 09:00:00+00:00,21454.189453125,21466.8046875,21427.51171875,21463.830078125,21463.830078125,387252224,2022-06-27 09:00:00
2022-06-27 10:00:00+00:00,21454.5625,21456.02734375,21411.767578125,21431.974609375,21431.974609375,155736064,2022-06-27 10:00:00
2022-06-27 11:00:00+00:00,21424.1875,21425.37890625,21309.138671875,21309.138671875,21309.138671875,0,2022-06-27 11:00:00
2022-06-27 12:00:00+00:00,21311.626953125,21323.943359375,21186.212890625,21186.212890625,21186.212890625,0,2022-06-27 12:00:00
2022-06-27 13:00:00+00:00,21226.091796875,21254.4609375,20825.6171875,20848.91796875,20848.91796875,356567040,2022-06-27 13:00:00
2022-06-27 14:00:00+00:00,20808.474609375,20808.474609375,20677.78515625,20756.63671875,20756.63671875,1302063104,2022-06-27 14:00:00
2022-06-27 15:00:00+00:00,20797.80859375,20797.80859375,20717.666015625,20759.443359375,20759.443359375,147789824,2022-06-27 15:00:00
2022-06-27 16:00:00+00:00,20749.7421875,20788.55078125,20699.001953125,20770.361328125,20770.361328125,0,2022-06-27 16:00:00
2022-06-27 17:00:00+00:00,20746.380859375,20761.24609375,20708.96875,20720.078125,20720.078125,0,2022-06-27 17:00:00
2022-06-27 18:00:00+00:00,20728.51171875,20910.162109375,20665.55859375,20815.9609375,20815.9609375,870606848,2022-06-27 18:00:00
2022-06-27 19:00:00+00:00,20818.99609375,20863.01953125,20764.13671875,20857.703125,20857.703125,335636480,2022-06-27 19:00:00
2022-06-27 20:00:00+00:00,20863.65625,20939.103515625,20863.498046875,20900.55859375,20900.55859375,115689472,2022-06-27 20:00:00
2022-06-27 21:00:00+00:00,20904.97265625,20905.875,20812.421875,20812.421875,20812.421875,0,2022-06-27 21:00:00
2022-06-27 22:00:00+00:00,20814.134765625,20899.505859375,20796.6484375,20828.35546875,20828.35546875,0,2022-06-27 22:00:00
2022-06-27 23:00:00+00:00,20817.96875,20865.21484375,20730.80078125,20734.6171875,20734.6171875,0,2022-06-27 23:00:00
2022-06-28 00:00:00+00:00,20731.544921875,20843.015625,20716.01953125,20751.455078125,20751.455078125,7022592,2022-06-28 00:00:00
2022-06-28 01:00:00+00:00,20759.90625,20788.41796875,20645.763671875,20645.763671875,20645.763671875,0,2022-06-28 01:00:00
2022-06-28 02:00:00+00:00,20629.353515625,20658.666015625,20578.017578125,20632.974609375,20632.974609375,486670336,2022-06-28 02:00:00
2022-06-28 03:00:00+00:00,20633.556640625,20719.40625,20632.71484375,20719.40625,20719.40625,150087680,2022-06-28 03:00:00
2022-06-28 04:00:00+00:00,20721.927734375,20768.48046875,20707.40234375,20768.48046875,20768.48046875,0,2022-06-28 04:00:00
2022-06-28 05:00:00+00:00,20769.00390625,20808.9921875,20752.091796875,20767.970703125,20767.970703125,0,2022-06-28 05:00:00
2022-06-28 06:00:00+00:00,20751.83203125,20863.091796875,20751.83203125,20856.859375,20856.859375,252110848,2022-06-28 06:00:00
2022-06-28 07:00:00+00:00,20868.701171875,20908.732421875,20846.59375,20861.76953125,20861.76953125,293097472,2022-06-28 07:00:00
2022-06-28 08:00:00+00:00,20874.689453125,21070.208984375,20868.544921875,21070.208984375,21070.208984375,433100800,2022-06-28 08:00:00
2022-06-28 09:00:00+00:00,21087.283203125,21162.541015625,21064.171875,21073.64453125,21073.64453125,317904896,2022-06-28 09:00:00
2022-06-28 10:00:00+00:00,21057.69921875,21069.36328125,21017.591796875,21020.6875,21020.6875,1638400,2022-06-28 10:00:00
2022-06-28 11:00:00+00:00,21019.98046875,21043.017578125,20958.353515625,20995.970703125,20995.970703125,42776576,2022-06-28 11:00:00
2022-06-28 12:00:00+00:00,20996.517578125,21089.58203125,20976.501953125,20978.228515625,20978.228515625,0,2022-06-28 12:00:00
2022-06-28 13:00:00+00:00,20976.59765625,21084.759765625,20913.453125,21059.37109375,21059.37109375,0,2022-06-28 13:00:00
2022-06-28 14:00:00+00:00,21055.1171875,21059.6640625,20770.935546875,20819.09765625,20819.09765625,0,2022-06-28 14:00:00
2022-06-28 15:00:00+00:00,20824.6796875,20836.4765625,20636.681640625,20636.681640625,20636.681640625,34936832,2022-06-28 15:00:00
2022-06-28 16:00:00+00:00,20624.607421875,20734.072265625,20589.701171875,20707.724609375,20707.724609375,0,2022-06-28 16:00:00
2022-06-28 17:00:00+00:00,20703.890625,20703.890625,20609.525390625,20609.525390625,20609.525390625,324890624,2022-06-28 17:00:00
2022-06-28 18:00:00+00:00,20612.052734375,20612.052734375,20299.47265625,20361.685546875,20361.685546875,204924928,2022-06-28 18:00:00
2022-06-28 19:00:00+00:00,20347.4375,20347.4375,20265.904296875,20279.830078125,20279.830078125,78479360,2022-06-28 19:00:00
2022-06-28 20:00:00+00:00,20271.232421875,20294.521484375,20230.0,20281.255859375,20281.255859375,284166144,2022-06-28 20:00:00
2022-06-28 21:00:00+00:00,20278.05078125,20371.748046875,20278.05078125,20371.748046875,20371.748046875,172845056,2022-06-28 21:00:00
2022-06-28 22:00:00+00:00,20373.09765625,20410.130859375,20303.1015625,20304.626953125,20304.626953125,0,2022-06-28 22:00:00
2022-06-28 23:00:00+00:00,20300.044921875,20341.037109375,20237.94140625,20279.17578125,20279.17578125,175884288,2022-06-28 23:00:00
2022-06-29 00:00:00+00:00,20282.28125,20341.958984375,20226.263671875,20242.6015625,20242.6015625,222492672,2022-06-29 00:00:00
2022-06-29 01:00:00+00:00,20253.384765625,20352.990234375,20244.0234375,20352.990234375,20352.990234375,0,2022-06-29 01:00:00
2022-06-29 02:00:00+00:00,20350.890625,20364.15625,20300.29296875,20359.623046875,20359.623046875,0,2022-06-29 02:00:00
2022-06-29 03:00:00+00:00,20343.119140625,20359.71484375,20259.314453125,20282.955078125,20282.955078125,301375488,2022-06-29 03:00:00
2022-06-29 04:00:00+00:00,20277.736328125,20330.509765625,20258.58984375,20311.228515625,20311.228515625,329721856,2022-06-29 04:00:00
2022-06-29 05:00:00+00:00,20304.22265625,20319.630859375,20113.19140625,20167.146484375,20167.146484375,545544192,2022-06-29 05:00:00
2022-06-29 06:00:00+00:00,20173.685546875,20173.685546875,19981.45703125,19981.45703125,19981.45703125,822286336,2022-06-29 06:00:00
2022-06-29 07:00:00+00:00,19970.64453125,20083.89453125,19965.6875,20081.79296875,20081.79296875,537761792,2022-06-29 07:00:00
2022-06-29 08:00:00+00:00,20089.80078125,20120.931640625,20002.326171875,20002.326171875,20002.326171875,0,2022-06-29 08:00:00
2022-06-29 09:00:00+00:00,19998.052734375,20163.19140625,19995.73046875,20069.02734375,20069.02734375,176996352,2022-06-29 09:00:00
2022-06-29 10:00:00+00:00,20070.119140625,20100.287109375,20057.23828125,20100.287109375,20100.287109375,421568512,2022-06-29 10:00:00
2022-06-29 11:00:00+00:00,20087.0234375,20087.0234375,19939.927734375,20042.9921875,20042.9921875,556150784,2022-06-29 11:00:00
2022-06-29 12:00:00+00:00,20080.173828125,20122.533203125,20006.482421875,20006.482421875,20006.482421875,520615936,2022-06-29 12:00:00
2022-06-29 13:00:00+00:00,20008.259765625,20109.37890625,19949.595703125,20080.869140625,20080.869140625,375238656,2022-06-29 13:00:00
2022-06-29 14:00:00+00:00,20073.91015625,20157.640625,20057.177734375,20136.177734375,20136.177734375,267384832,2022-06-29 14:00:00
2022-06-29 15:00:00+00:00,20133.78515625,20133.78515625,20031.2890625,20087.888671875,20087.888671875,0,2022-06-29 15:00:00
2022-06-29 16:00:00+00:00,20079.580078125,20079.580078125,19998.482421875,20009.484375,20009.484375,0,2022-06-29 16:00:00
2022-06-29 17:00:00+00:00,20012.21484375,20031.142578125,19953.583984375,20031.142578125,20031.142578125,63858688,2022-06-29 17:00:00
2022-06-29 18:00:00+00:00,20037.37890625,20090.2890625,20037.37890625,20068.798828125,20068.798828125,0,2022-06-29 18:00:00
2022-06-29 19:00:00+00:00,20047.310546875,20198.595703125,20037.447265625,20198.595703125,20198.595703125,0,2022-06-29 19:00:00
2022-06-29 20:00:00+00:00,20207.06640625,20355.212890625,20147.673828125,20166.099609375,20166.099609375,370528256,2022-06-29 20:00:00
2022-06-29 21:00:00+00:00,20175.669921875,20315.2265625,20175.669921875,20281.796875,20281.796875,74731520,2022-06-29 21:00:00
2022-06-29 22:00:00+00:00,20281.0546875,20301.333984375,20163.611328125,20214.7265625,20214.7265625,419184640,2022-06-29 22:00:00
2022-06-29 23:00:00+00:00,20214.49609375,20214.49609375,20081.4921875,20095.29296875,20095.29296875,0,2022-06-29 23:00:00
2022-06-30 00:00:00+00:00,20114.697265625,20140.14453125,20035.740234375,20060.53125,20060.53125,0,2022-06-30 00:00:00
2022-06-30 01:00:00+00:00,20050.705078125,20063.380859375,19982.00390625,20018.404296875,20018.404296875,251789312,2022-06-30 01:00:00
2022-06-30 02:00:00+00:00,20012.935546875,20088.232421875,20012.935546875,20080.939453125,20080.939453125,0,2022-06-30 02:00:00
2022-06-30 03:00:00+00:00,20077.875,20080.443359375,20051.8203125,20068.64453125,20068.64453125,0,2022-06-30 03:00:00
2022-06-30 04:00:00+00:00,20073.28125,20078.9296875,20023.3125,20023.3125,20023.3125,0,2022-06-30 04:00:00
2022-06-30 05:00:00+00:00,20024.30859375,20044.087890625,19978.54296875,19982.1640625,19982.1640625,0,2022-06-30 05:00:00
2022-06-30 06:00:00+00:00,19988.14453125,20003.267578125,19476.8046875,19476.8046875,19476.8046875,203333632,2022-06-30 06:00:00
2022-06-30 07:00:00+00:00,19432.77734375,19438.5859375,19382.744140625,19401.009765625,19401.009765625,149534720,2022-06-30 07:00:00
2022-06-30 08:00:00+00:00,19409.947265625,19417.3828125,19272.23046875,19272.23046875,19272.23046875,313997312,2022-06-30 08:00:00
2022-06-30 09:00:00+00:00,19245.8203125,19245.8203125,18993.400390625,19145.884765625,19145.884765625,1024626688,2022-06-30 09:00:00
2022-06-30 10:00:00+00:00,19147.74609375,19147.74609375,19028.830078125,19030.72265625,19030.72265625,105945088,2022-06-30 10:00:00
2022-06-30 11:00:00+00:00,19060.0234375,19131.974609375,19031.46484375,19056.994140625,19056.994140625,0,2022-06-30 11:00:00
2022-06-30 12:00:00+00:00,19066.1953125,19255.24609375,19066.1953125,19209.568359375,19209.568359375,169975808,2022-06-30 12:00:00
2022-06-30 13:00:00+00:00,19204.89453125,19232.248046875,18879.021484375,18879.021484375,18879.021484375,404162560,2022-06-30 13:00:00
2022-06-30 14:00:00+00:00,18872.3203125,19097.689453125,18872.3203125,19097.689453125,19097.689453125,161275904,2022-06-30 14:00:00
2022-06-30 15:00:00+00:00,19102.453125,19216.671875,19102.453125,19113.556640625,19113.556640625,316092416,2022-06-30 15:00:00
2022-06-30 16:00:00+00:00,19132.35546875,19231.49609375,19087.138671875,19132.94140625,19132.94140625,0,2022-06-30 16:00:00
2022-06-30 17:00:00+00:00,19132.951171875,19181.21875,19093.578125,19137.755859375,19137.755859375,0,2022-06-30 17:00:00
2022-06-30 18:00:00+00:00,19120.421875,19120.421875,18987.044921875,18990.044921875,18990.044921875,0,2022-06-30 18:00:00
2022-06-30 19:00:00+00:00,18984.56640625,19007.046875,18906.982421875,18926.86328125,18926.86328125,378978304,2022-06-30 19:00:00
2022-06-30 20:00:00+00:00,18924.521484375,19028.009765625,18729.65625,18741.2265625,18741.2265625,54710272,2022-06-30 20:00:00
2022-06-30 21:00:00+00:00,18766.5703125,18925.669921875,18764.0625,18855.189453125,18855.189453125,560361472,2022-06-30 21:00:00
2022-06-30 22:00:00+00:00,18835.3046875,18921.064453125,18772.197265625,18906.6796875,18906.6796875,0,2022-06-30 22:00:00
2022-06-30 23:00:00+00:00,18890.51171875,19786.396484375,18887.5703125,19786.396484375,19786.396484375,2010312704,2022-06-30 23:00:00
2022-07-01 00:00:00+00:00,19878.185546875,20632.671875,19705.64453125,20320.0390625,20320.0390625,3028836352,2022-07-01 00:00:00
2022-07-01 01:00:00+00:00,20308.171875,20401.99609375,20282.875,20385.322265625,20385.322265625,762939392,2022-07-01 01:00:00
2022-07-01 02:00:00+00:00,20398.03515625,20454.083984375,20289.501953125,20307.8671875,20307.8671875,530212864,2022-07-01 02:00:00
2022-07-01 03:00:00+00:00,20301.9140625,20301.9140625,19782.59765625,19782.59765625,19782.59765625,690944000,2022-07-01 03:00:00
2022-07-01 04:00:00+00:00,19752.228515625,19752.228515625,19468.34375,19469.93359375,19469.93359375,1126240256,2022-07-01 04:00:00
2022-07-01 05:00:00+00:00,19467.212890625,19504.162109375,19384.7578125,19478.591796875,19478.591796875,735930368,2022-07-01 05:00:00
2022-07-01 06:00:00+00:00,19481.111328125,19490.193359375,19397.4375,19425.62890625,19425.62890625,0,2022-07-01 06:00:00
2022-07-01 07:00:00+00:00,19418.953125,19626.505859375,19384.01953125,19599.787109375,19599.787109375,371197952,2022-07-01 07:00:00
2022-07-01 08:00:00+00:00,19591.640625,19714.34375,19524.0078125,19575.583984375,19575.583984375,212299776,2022-07-01 08:00:00
2022-07-01 09:00:00+00:00,19540.1875,19548.19140625,19412.39453125,19412.39453125,19412.39453125,0,2022-07-01 09:00:00
2022-07-01 10:00:00+00:00,19419.373046875,19463.04296875,19124.220703125,19129.11328125,19129.11328125,279207936,2022-07-01 10:00:00
2022-07-01 11:00:00+00:00,19122.443359375,19202.517578125,19087.05078125,19186.455078125,19186.455078125,290936832,2022-07-01 11:00:00
2022-07-01 12:00:00+00:00,19189.28515625,19299.0546875,19174.1171875,19280.1953125,19280.1953125,0,2022-07-01 12:00:00
2022-07-01 13:00:00+00:00,19275.4609375,19560.337890625,19271.255859375,19526.10546875,19526.10546875,257558528,2022-07-01 13:00:00
2022-07-01 14:00:00+00:00,19503.712890625,19503.712890625,19309.3828125,19420.044921875,19420.044921875,653488128,2022-07-01 14:00:00
2022-07-01 15:00:00+00:00,19403.978515625,19441.080078125,19283.38671875,19283.38671875,19283.38671875,328794112,2022-07-01 15:00:00
2022-07-01 16:00:00+00:00,19282.794921875,19417.455078125,19282.794921875,19407.58984375,19407.58984375,0,2022-07-01 16:00:00
2022-07-01 17:00:00+00:00,19367.962890625,19477.25390625,19345.037109375,19462.92578125,19462.92578125,1002969088,2022-07-01 17:00:00
2022-07-01 18:00:00+00:00,19468.033203125,19507.896484375,19428.359375,19428.359375,19428.359375,51034112,2022-07-01 18:00:00
2022-07-01 19:00:00+00:00,19434.625,19434.625,19306.9609375,19362.755859375,19362.755859375,149051392,2022-07-01 19:00:00
2022-07-01 20:00:00+00:00,19396.6640625,19589.212890625,19369.0,19457.591796875,19457.591796875,36577280,2022-07-01 20:00:00
2022-07-01 21:00:00+00:00,19452.94921875,19493.03125,19367.767578125,19401.037109375,19401.037109375,0,2022-07-01 21:00:00
2022-07-01 22:00:00+00:00,19401.3515625,19406.216796875,19346.8125,19346.8125,19346.8125,0,2022-07-01 22:00:00
2022-07-01 23:00:00+00:00,19321.169921875,19428.353515625,19320.86328125,19320.86328125,19320.86328125,0,2022-07-01 23:00:00
2022-07-02 00:00:00+00:00,19290.279296875,19338.587890625,19236.884765625,19236.884765625,19236.884765625,0,2022-07-02 00:00:00
2022-07-02 01:00:00+00:00,19233.578125,19268.654296875,19199.58984375,19236.5703125,19236.5703125,0,2022-07-02 01:00:00
2022-07-02 02:00:00+00:00,19234.080078125,19263.19140625,19157.689453125,19173.578125,19173.578125,27543552,2022-07-02 02:00:00
2022-07-02 03:00:00+00:00,19179.357421875,19192.9140625,19083.861328125,19121.388671875,19121.388671875,0,2022-07-02 03:00:00
2022-07-02 04:00:00+00:00,19120.5546875,19207.173828125,19119.34765625,19192.513671875,19192.513671875,0,2022-07-02 04:00:00
2022-07-02 05:00:00+00:00,19194.109375,19258.94140625,19192.8359375,19244.6015625,19244.6015625,0,2022-07-02 05:00:00
2022-07-02 06:00:00+00:00,19238.04296875,19260.30859375,19197.08984375,19230.640625,19230.640625,0,2022-07-02 06:00:00
2022-07-02 07:00:00+00:00,19215.486328125,19252.79296875,19139.171875,19159.9921875,19159.9921875,0,2022-07-02 07:00:00
2022-07-02 08:00:00+00:00,19152.583984375,19178.267578125,19117.560546875,19117.560546875,19117.560546875,0,2022-07-02 08:00:00
2022-07-02 09:00:00+00:00,19113.017578125,19146.046875,19027.376953125,19125.00390625,19125.00390625,0,2022-07-02 09:00:00
2022-07-02 10:00:00+00:00,19131.28515625,19240.294921875,19131.28515625,19233.818359375,19233.818359375,0,2022-07-02 10:00:00
2022-07-02 11:00:00+00:00,19233.744140625,19234.744140625,19176.7890625,19185.396484375,19185.396484375,0,2022-07-02 11:00:00
2022-07-02 12:00:00+00:00,19186.34375,19370.13671875,19162.900390625,19315.701171875,19315.701171875,260681728,2022-07-02 12:00:00
2022-07-02 13:00:00+00:00,19319.587890625,19326.330078125,19232.076171875,19238.24609375,19238.24609375,0,2022-07-02 13:00:00
2022-07-02 14:00:00+00:00,19252.205078125,19327.6875,19251.404296875,19293.046875,19293.046875,0,2022-07-02 14:00:00
2022-07-02 15:00:00+00:00,19287.6171875,19287.6171875,19182.986328125,19226.0859375,19226.0859375,0,2022-07-02 15:00:00
2022-07-02 16:00:00+00:00,19223.6171875,19298.529296875,19199.13671875,19284.458984375,19284.458984375,0,2022-07-02 16:00:00
2022-07-02 17:00:00+00:00,19286.5859375,19316.158203125,19283.369140625,19295.708984375,19295.708984375,0,2022-07-02 17:00:00
2022-07-02 18:00:00+00:00,19295.96484375,19341.98828125,19261.787109375,19322.28125,19322.28125,0,2022-07-02 18:00:00
2022-07-02 19:00:00+00:00,19317.1640625,19361.802734375,19227.21484375,19259.2421875,19259.2421875,0,2022-07-02 19:00:00
2022-07-02 20:00:00+00:00,19261.23046875,19264.033203125,19225.23828125,19257.396484375,19257.396484375,0,2022-07-02 20:00:00
2022-07-02 21:00:00+00:00,19256.634765625,19347.1875,19255.205078125,19347.1875,19347.1875,117702656,2022-07-02 21:00:00
2022-07-02 22:00:00+00:00,19347.087890625,19347.087890625,19321.033203125,19321.033203125,19321.033203125,0,2022-07-02 22:00:00
2022-07-02 23:00:00+00:00,19318.96875,19321.46484375,19238.68359375,19242.056640625,19242.056640625,0,2022-07-02 23:00:00
2022-07-03 00:00:00+00:00,19242.095703125,19262.740234375,19189.919921875,19230.04296875,19230.04296875,0,2022-07-03 00:00:00
2022-07-03 01:00:00+00:00,19231.927734375,19231.927734375,19175.439453125,19189.044921875,19189.044921875,0,2022-07-03 01:00:00
2022-07-03 02:00:00+00:00,19187.447265625,19265.837890625,19182.158203125,19254.837890625,19254.837890625,0,2022-07-03 02:00:00
2022-07-03 03:00:00+00:00,19254.931640625,19282.30859375,19234.162109375,19266.193359375,19266.193359375,0,2022-07-03 03:00:00
2022-07-03 04:00:00+00:00,19266.423828125,19288.828125,18991.3046875,19039.505859375,19039.505859375,217384960,2022-07-03 04:00:00
2022-07-03 05:00:00+00:00,19243.53515625,19266.453125,19072.103515625,19076.708984375,19076.708984375,1165822976,2022-07-03 05:00:00
2022-07-03 06:00:00+00:00,19056.052734375,19152.541015625,19051.533203125,19152.541015625,19152.541015625,234340352,2022-07-03 06:00:00
2022-07-03 07:00:00+00:00,19149.76171875,19149.76171875,19100.177734375,19121.888671875,19121.888671875,0,2022-07-03 07:00:00
2022-07-03 08:00:00+00:00,19127.87109375,19138.6484375,19008.9453125,19008.9453125,19008.9453125,0,2022-07-03 08:00:00
2022-07-03 09:00:00+00:00,19007.802734375,19032.7578125,18975.5703125,19032.7578125,19032.7578125,0,2022-07-03 09:00:00
2022-07-03 10:00:00+00:00,19036.353515625,19093.86328125,19036.353515625,19078.375,19078.375,0,2022-07-03 10:00:00
2022-07-03 11:00:00+00:00,19077.31640625,19114.03125,19069.767578125,19091.630859375,19091.630859375,0,2022-07-03 11:00:00
2022-07-03 12:00:00+00:00,19088.09375,19104.412109375,18997.66796875,18997.66796875,18997.66796875,0,2022-07-03 12:00:00
2022-07-03 13:00:00+00:00,19024.904296875,19057.65625,18982.21484375,18986.580078125,18986.580078125,85686272,2022-07-03 13:00:00
2022-07-03 14:00:00+00:00,18974.91796875,19070.05078125,18974.91796875,19070.05078125,19070.05078125,0,2022-07-03 14:00:00
2022-07-03 15:00:00+00:00,19068.666015625,19090.783203125,19043.19921875,19043.19921875,19043.19921875,0,2022-07-03 15:00:00
2022-07-03 16:00:00+00:00,19044.716796875,19151.126953125,19034.220703125,19143.591796875,19143.591796875,0,2022-07-03 16:00:00
2022-07-03 17:00:00+00:00,19144.697265625,19151.419921875,19115.7578125,19141.330078125,19141.330078125,0,2022-07-03 17:00:00
2022-07-03 18:00:00+00:00,19191.955078125,19226.458984375,19184.125,19217.900390625,19217.900390625,69369856,2022-07-03 18:00:00
2022-07-03 19:00:00+00:00,19218.04296875,19464.01953125,19218.04296875,19464.01953125,19464.01953125,353444864,2022-07-03 19:00:00
2022-07-03 20:00:00+00:00,19486.306640625,19558.26953125,19429.5078125,19445.6484375,19445.6484375,667177984,2022-07-03 20:00:00
2022-07-03 21:00:00+00:00,19444.14453125,19446.400390625,19282.873046875,19294.56640625,19294.56640625,16114688,2022-07-03 21:00:00
2022-07-03 22:00:00+00:00,19294.4921875,19332.259765625,19257.43359375,19283.087890625,19283.087890625,150053888,2022-07-03 22:00:00
2022-07-03 23:00:00+00:00,19284.896484375,19307.751953125,19244.8359375,19299.12890625,19299.12890625,113317888,2022-07-03 23:00:00
2022-07-04 00:00:00+00:00,19302.4921875,19311.595703125,19238.353515625,19268.0703125,19268.0703125,205287424,2022-07-04 00:00:00
2022-07-04 01:00:00+00:00,19267.14453125,19267.14453125,19155.513671875,19204.994140625,19204.994140625,225614848,2022-07-04 01:00:00
2022-07-04 02:00:00+00:00,19212.017578125,19219.974609375,19084.173828125,19084.173828125,19084.173828125,205699072,2022-07-04 02:00:00
2022-07-04 03:00:00+00:00,19081.876953125,19112.92578125,19063.06640625,19112.833984375,19112.833984375,108796928,2022-07-04 03:00:00
2022-07-04 04:00:00+00:00,19099.291015625,19128.349609375,19084.58984375,19114.71875,19114.71875,0,2022-07-04 04:00:00
2022-07-04 05:00:00+00:00,19114.578125,19135.54296875,19113.05078125,19132.9375,19132.9375,0,2022-07-04 05:00:00
2022-07-04 06:00:00+00:00,19132.9921875,19169.109375,19102.6171875,19102.6171875,19102.6171875,0,2022-07-04 06:00:00
2022-07-04 07:00:00+00:00,19106.556640625,19121.31640625,19088.517578125,19110.068359375,19110.068359375,80931840,2022-07-04 07:00:00
2022-07-04 08:00:00+00:00,19112.67578125,19154.091796875,19108.328125,19140.19921875,19140.19921875,0,2022-07-04 08:00:00
2022-07-04 09:00:00+00:00,19139.46875,19389.748046875,19136.71484375,19389.1171875,19389.1171875,417298432,2022-07-04 09:00:00
2022-07-04 10:00:00+00:00,19375.740234375,19481.3671875,19374.4765625,19460.611328125,19460.611328125,774238208,2022-07-04 10:00:00
2022-07-04 11:00:00+00:00,19462.2890625,19755.912109375,19461.158203125,19755.912109375,19755.912109375,1071558656,2022-07-04 11:00:00
2022-07-04 12:00:00+00:00,19760.3515625,19816.986328125,19673.5703125,19701.845703125,19701.845703125,1060966400,2022-07-04 12:00:00
2022-07-04 13:00:00+00:00,19697.81640625,19724.92578125,19555.138671875,19555.138671875,19555.138671875,299769856,2022-07-04 13:00:00
2022-07-04 14:00:00+00:00,19548.142578125,19582.982421875,19520.462890625,19582.982421875,19582.982421875,377348096,2022-07-04 14:00:00
2022-07-04 15:00:00+00:00,19593.333984375,19935.455078125,19593.333984375,19805.69921875,19805.69921875,1467383808,2022-07-04 15:00:00
2022-07-04 16:00:00+00:00,19793.82421875,19795.8046875,19700.158203125,19731.2265625,19731.2265625,0,2022-07-04 16:00:00
2022-07-04 17:00:00+00:00,19732.404296875,19974.484375,19727.30859375,19916.630859375,19916.630859375,955930624,2022-07-04 17:00:00
2022-07-04 18:00:00+00:00,19900.6953125,19920.630859375,19850.466796875,19909.287109375,19909.287109375,220694528,2022-07-04 18:00:00
2022-07-04 19:00:00+00:00,19910.609375,19918.48828125,19776.271484375,19823.208984375,19823.208984375,0,2022-07-04 19:00:00
2022-07-04 20:00:00+00:00,19825.6953125,19834.333984375,19752.46875,19777.6953125,19777.6953125,0,2022-07-04 20:00:00
2022-07-04 21:00:00+00:00,19772.5859375,19933.89453125,19752.798828125,19915.73046875,19915.73046875,221536256,2022-07-04 21:00:00
2022-07-04 22:00:00+00:00,19929.033203125,20124.74609375,19874.318359375,20124.74609375,20124.74609375,712089600,2022-07-04 22:00:00
2022-07-04 23:00:00+00:00,20138.591796875,20258.748046875,20100.853515625,20233.38671875,20233.38671875,1029218304,2022-07-04 23:00:00
2022-07-05 00:00:00+00:00,20218.775390625,20404.6015625,20188.830078125,20398.060546875,20398.060546875,823629824,2022-07-05 00:00:00
2022-07-05 01:00:00+00:00,20398.849609375,20398.849609375,20261.115234375,20273.42578125,20273.42578125,151500800,2022-07-05 01:00:00
2022-07-05 02:00:00+00:00,20282.5625,20282.5625,20156.0859375,20156.0859375,20156.0859375,36538368,2022-07-05 02:00:00
2022-07-05 03:00:00+00:00,20164.607421875,20287.677734375,20164.607421875,20287.677734375,20287.677734375,173398016,2022-07-05 03:00:00
2022-07-05 04:00:00+00:00,20285.79296875,20288.240234375,20207.390625,20251.576171875,20251.576171875,60483584,2022-07-05 04:00:00
2022-07-05 05:00:00+00:00,20256.482421875,20392.919921875,20239.26953125,20293.65625,20293.65625,730572800,2022-07-05 05:00:00
2022-07-05 06:00:00+00:00,20295.154296875,20376.49609375,20295.154296875,20359.25,20359.25,371165184,2022-07-05 06:00:00
2022-07-05 07:00:00+00:00,20363.888671875,20366.111328125,20215.60546875,20223.611328125,20223.611328125,238858240,2022-07-05 07:00:00
2022-07-05 08:00:00+00:00,20213.3828125,20213.3828125,19872.734375,19908.798828125,19908.798828125,835502080,2022-07-05 08:00:00
2022-07-05 09:00:00+00:00,19905.802734375,19910.63671875,19694.517578125,19710.97265625,19710.97265625,193157120,2022-07-05 09:00:00
2022-07-05 10:00:00+00:00,19718.7421875,19791.51953125,19718.7421875,19763.27734375,19763.27734375,0,2022-07-05 10:00:00
2022-07-05 11:00:00+00:00,19757.56640625,19789.32421875,19566.91796875,19566.91796875,19566.91796875,0,2022-07-05 11:00:00
2022-07-05 12:00:00+00:00,19556.470703125,19556.724609375,19415.2890625,19415.2890625,19415.2890625,0,2022-07-05 12:00:00
2022-07-05 13:00:00+00:00,19389.5234375,19484.470703125,19353.0234375,19401.591796875,19401.591796875,560859136,2022-07-05 13:00:00
2022-07-05 14:00:00+00:00,19406.953125,19552.37890625,19406.953125,19464.470703125,19464.470703125,585990144,2022-07-05 14:00:00
2022-07-05 15:00:00+00:00,19471.095703125,19508.748046875,19365.826171875,19508.748046875,19508.748046875,0,2022-07-05 15:00:00
2022-07-05 16:00:00+00:00,19503.533203125,19647.3046875,19501.423828125,19547.15625,19547.15625,0,2022-07-05 16:00:00
2022-07-05 17:00:00+00:00,19548.779296875,19726.125,19548.779296875,19698.54296875,19698.54296875,10625024,2022-07-05 17:00:00
